origin,destination,bucket,day_type,flow_veh_per_hour
Z04,Z12,09:00,weekend,24.04
Z04,Z12,09:30,weekend,24.39
Z04,Z12,10:00,weekend,23.6
Z04,Z12,10:30,weekend,23.48
Z04,Z12,11:00,weekend,25.0
Z04,Z12,11:30,weekend,27.13
Z04,Z12,12:00,weekend,22.8
Z04,Z12,12:30,weekend,23.33
Z04,Z12,13:00,weekend,22.99
Z04,Z12,13:30,weekend,22.74
Z04,Z12,14:00,weekend,23.36
Z04,Z12,14:30,weekend,24.3
Z04,Z12,15:00,weekend,23.36
Z04,Z12,15:30,weekend,22.65
Z04,Z12,16:00,weekend,23.0
Z04,Z12,16:30,weekend,22.72
Z04,Z12,19:00,weekend,22.8
Z04,Z12,21:30,weekend,22.8
Z05,Z01,06:00,weekday,39.41
Z05,Z01,06:30,weekday,35.98
Z05,Z01,07:00,weekday,35.61
Z05,Z01,07:30,weekday,35.65
Z05,Z01,08:00,weekday,33.79
Z05,Z01,08:30,weekday,34.6
Z05,Z01,09:00,weekday,35.56
Z05,Z01,09:30,weekday,35.05
Z05,Z01,10:00,weekday,33.4
Z05,Z01,10:30,weekday,32.16
Z05,Z01,11:00,weekday,35.6
Z05,Z01,11:30,weekday,35.15
Z05,Z01,12:00,weekday,35.02
Z05,Z01,12:30,weekday,35.68
Z05,Z01,13:00,weekday,36.31
Z05,Z01,13:30,weekday,37.08
Z05,Z01,14:00,weekday,38.56
Z05,Z01,14:30,weekday,37.82
Z05,Z01,15:00,weekday,35.44
Z05,Z01,15:30,weekday,32.54
Z05,Z01,16:00,weekday,34.53
Z05,Z01,16:30,weekday,30.41
Z05,Z01,19:00,weekday,32.34
Z05,Z01,21:30,weekday,28.83
Z05,Z01,06:00,weekend,20.42
Z05,Z01,06:30,weekend,20.42
Z05,Z01,07:00,weekend,20.0
Z05,Z01,07:30,weekend,19.93
Z05,Z01,08:00,weekend,20.42
Z05,Z01,08:30,weekend,20.42
Z05,Z01,09:00,weekend,21.53
Z05,Z01,09:30,weekend,21.85
Z05,Z01,10:00,weekend,21.14
Z05,Z01,10:30,weekend,21.03
Z05,Z01,11:00,weekend,22.4
Z05,Z01,11:30,weekend,24.3
Z05,Z01,12:00,weekend,20.42
Z05,Z01,12:30,weekend,20.9
Z05,Z01,13:00,weekend,20.6
Z05,Z01,13:30,weekend,20.37
Z05,Z01,14:00,weekend,20.93
Z05,Z01,14:30,weekend,21.77
Z05,Z01,15:00,weekend,20.93
Z05,Z01,15:30,weekend,20.29
Z05,Z01,16:00,weekend,20.61
Z05,Z01,16:30,weekend,20.35
Z05,Z01,19:00,weekend,20.42
Z05,Z01,21:30,weekend,20.42
Z05,Z02,06:00,weekday,66.35
Z05,Z02,06:30,weekday,60.57
Z05,Z02,07:00,weekday,59.95
Z05,Z02,07:30,weekday,60.01
Z05,Z02,08:00,weekday,56.88
Z05,Z02,08:30,weekday,58.25
Z05,Z02,09:00,weekday,59.87
Z05,Z02,09:30,weekday,58.99
Z05,Z02,10:00,weekday,56.21
Z05,Z02,10:30,weekday,54.13
Z05,Z02,11:00,weekday,59.92
Z05,Z02,11:30,weekday,59.16
Z05,Z02,12:00,weekday,58.94
Z05,Z02,12:30,weekday,60.06
Z05,Z02,13:00,weekday,61.12
Z05,Z02,13:30,weekday,62.42
Z05,Z02,14:00,weekday,64.91
Z05,Z02,14:30,weekday,63.66
Z05,Z02,15:00,weekday,59.66
Z05,Z02,15:30,weekday,54.77
Z05,Z02,16:00,weekday,58.13
Z05,Z02,16:30,weekday,51.19
Z05,Z02,19:00,weekday,54.43
Z05,Z02,21:30,weekday,48.54
Z05,Z02,06:00,weekend,34.38
Z05,Z02,06:30,weekend,34.38
Z05,Z02,07:00,weekend,33.66
Z05,Z02,07:30,weekend,33.55
Z05,Z02,08:00,weekend,34.38
Z05,Z02,08:30,weekend,34.38
Z05,Z02,09:00,weekend,36.25
Z05,Z02,09:30,weekend,36.78
Z05,Z02,10:00,weekend,35.59
Z05,Z02,10:30,weekend,35.4
Z05,Z02,11:00,weekend,37.7
Z05,Z02,11:30,weekend,40.91
Z05,Z02,12:00,weekend,34.38
Z05,Z02,12:30,weekend,35.19
Z05,Z02,13:00,weekend,34.67
Z05,Z02,13:30,weekend,34.29
Z05,Z02,14:00,weekend,35.23
Z05,Z02,14:30,weekend,36.65
Z05,Z02,15:00,weekend,35.23
Z05,Z02,15:30,weekend,34.15
Z05,Z02,16:00,weekend,34.68
Z05,Z02,16:30,weekend,34.26
Z05,Z02,19:00,weekend,34.38
Z05,Z02,21:30,weekend,34.38
Z05,Z03,06:00,weekday,22.27
Z05,Z03,06:30,weekday,20.33
Z05,Z03,07:00,weekday,20.12
Z05,Z03,07:30,weekday,20.14
Z05,Z03,08:00,weekday,19.09
Z05,Z03,08:30,weekday,19.55
Z05,Z03,09:00,weekday,20.09
Z05,Z03,09:30,weekday,19.8
Z05,Z03,10:00,weekday,18.87
Z05,Z03,10:30,weekday,18.17
Z05,Z03,11:00,weekday,20.11
Z05,Z03,11:30,weekday,19.86
Z05,Z03,12:00,weekday,19.78
Z05,Z03,12:30,weekday,20.16
Z05,Z03,13:00,weekday,20.51
Z05,Z03,13:30,weekday,20.95
Z05,Z03,14:00,weekday,21.79
Z05,Z03,14:30,weekday,21.37
Z05,Z03,15:00,weekday,20.03
Z05,Z03,15:30,weekday,18.38
Z05,Z03,16:00,weekday,19.51
Z05,Z03,16:30,weekday,17.18
Z05,Z03,19:00,weekday,18.27
Z05,Z03,21:30,weekday,16.29
Z05,Z03,06:00,weekend,11.54
Z05,Z03,06:30,weekend,11.54
Z05,Z03,07:00,weekend,11.3
Z05,Z03,07:30,weekend,11.26
Z05,Z03,08:00,weekend,11.54
Z05,Z03,08:30,weekend,11.54
Z05,Z03,09:00,weekend,12.17
Z05,Z03,09:30,weekend,12.35
Z05,Z03,10:00,weekend,11.95
Z05,Z03,10:30,weekend,11.88
Z05,Z03,11:00,weekend,12.66
Z05,Z03,11:30,weekend,13.73
Z05,Z03,12:00,weekend,11.54
Z05,Z03,12:30,weekend,11.81
Z05,Z03,13:00,weekend,11.64
Z05,Z03,13:30,weekend,11.51
Z05,Z03,14:00,weekend,11.83
Z05,Z03,14:30,weekend,12.3
Z05,Z03,15:00,weekend,11.82
Z05,Z03,15:30,weekend,11.46
Z05,Z03,16:00,weekend,11.64
Z05,Z03,16:30,weekend,11.5
Z05,Z03,19:00,weekend,11.54
Z05,Z03,21:30,weekend,11.54
Z05,Z04,06:00,weekday,51.82
Z05,Z04,06:30,weekday,47.3
Z05,Z04,07:00,weekday,46.82
Z05,Z04,07:30,weekday,46.87
Z05,Z04,08:00,weekday,44.43
Z05,Z04,08:30,weekday,45.49
Z05,Z04,09:00,weekday,46.76
Z05,Z04,09:30,weekday,46.07
Z05,Z04,10:00,weekday,43.9
Z05,Z04,10:30,weekday,42.28
Z05,Z04,11:00,weekday,46.8
Z05,Z04,11:30,weekday,46.21
Z05,Z04,12:00,weekday,46.03
Z05,Z04,12:30,weekday,46.91
Z05,Z04,13:00,weekday,47.73
Z05,Z04,13:30,weekday,48.75
Z05,Z04,14:00,weekday,50.69
Z05,Z04,14:30,weekday,49.72
Z05,Z04,15:00,weekday,46.59
Z05,Z04,15:30,weekday,42.78
Z05,Z04,16:00,weekday,45.4
Z05,Z04,16:30,weekday,39.98
Z05,Z04,19:00,weekday,42.51
Z05,Z04,21:30,weekday,37.91
Z05,Z04,06:00,weekend,26.85
Z05,Z04,06:30,weekend,26.85
Z05,Z04,07:00,weekend,26.29
Z05,Z04,07:30,weekend,26.2
Z05,Z04,08:00,weekend,26.85
Z05,Z04,08:30,weekend,26.85
Z05,Z04,09:00,weekend,28.31
Z05,Z04,09:30,weekend,28.73
Z05,Z04,10:00,weekend,27.8
Z05,Z04,10:30,weekend,27.65
Z05,Z04,11:00,weekend,29.45
Z05,Z04,11:30,weekend,31.95
Z05,Z04,12:00,weekend,26.85
Z05,Z04,12:30,weekend,27.48
Z05,Z04,13:00,weekend,27.08
Z05,Z04,13:30,weekend,26.78
Z05,Z04,14:00,weekend,27.52
Z05,Z04,14:30,weekend,28.62
Z05,Z04,15:00,weekend,27.51
Z05,Z04,15:30,weekend,26.67
Z05,Z04,16:00,weekend,27.09
Z05,Z04,16:30,weekend,26.76
Z05,Z04,19:00,weekend,26.85
Z05,Z04,21:30,weekend,26.85
Z05,Z06,06:00,weekday,13.1
Z05,Z06,06:30,weekday,11.96
Z05,Z06,07:00,weekday,11.84
Z05,Z06,07:30,weekday,11.85
Z05,Z06,08:00,weekday,11.24
Z05,Z06,08:30,weekday,11.5
Z05,Z06,09:00,weekday,11.82
Z05,Z06,09:30,weekday,11.65
Z05,Z06,10:00,weekday,11.1
Z05,Z06,10:30,weekday,10.69
Z05,Z06,11:00,weekday,11.84
Z05,Z06,11:30,weekday,11.69
Z05,Z06,12:00,weekday,11.64
Z05,Z06,12:30,weekday,11.86
Z05,Z06,13:00,weekday,12.07
Z05,Z06,13:30,weekday,12.33
Z05,Z06,14:00,weekday,12.82
Z05,Z06,14:30,weekday,12.57
Z05,Z06,15:00,weekday,11.78
Z05,Z06,15:30,weekday,10.82
Z05,Z06,16:00,weekday,11.48
Z05,Z06,16:30,weekday,10.11
Z05,Z06,19:00,weekday,10.75
Z05,Z06,21:30,weekday,9.59
Z05,Z06,06:00,weekend,6.79
Z05,Z06,06:30,weekend,6.79
Z05,Z06,07:00,weekend,6.65
Z05,Z06,07:30,weekend,6.63
Z05,Z06,08:00,weekend,6.79
Z05,Z06,08:30,weekend,6.79
Z05,Z06,09:00,weekend,7.16
Z05,Z06,09:30,weekend,7.27
Z05,Z06,10:00,weekend,7.03
Z05,Z06,10:30,weekend,6.99
Z05,Z06,11:00,weekend,7.45
Z05,Z06,11:30,weekend,8.08
Z05,Z06,12:00,weekend,6.79
Z05,Z06,12:30,weekend,6.95
Z05,Z06,13:00,weekend,6.85
Z05,Z06,13:30,weekend,6.77
Z05,Z06,14:00,weekend,6.96
Z05,Z06,14:30,weekend,7.24
Z05,Z06,15:00,weekend,6.96
Z05,Z06,15:30,weekend,6.75
Z05,Z06,16:00,weekend,6.85
Z05,Z06,16:30,weekend,6.77
Z05,Z06,19:00,weekend,6.79
Z05,Z06,21:30,weekend,6.79
Z05,Z07,06:00,weekday,25.31
Z05,Z07,06:30,weekday,23.11
Z05,Z07,07:00,weekday,22.87
Z05,Z07,07:30,weekday,22.89
Z05,Z07,08:00,weekday,21.7
Z05,Z07,08:30,weekday,22.22
Z05,Z07,09:00,weekday,22.84
Z05,Z07,09:30,weekday,22.51
Z05,Z07,10:00,weekday,21.45
Z05,Z07,10:30,weekday,20.65
Z05,Z07,11:00,weekday,22.86
Z05,Z07,11:30,weekday,22.57
Z05,Z07,12:00,weekday,22.49
Z05,Z07,12:30,weekday,22.91
Z05,Z07,13:00,weekday,23.32
Z05,Z07,13:30,weekday,23.81
Z05,Z07,14:00,weekday,24.76
Z05,Z07,14:30,weekday,24.29
Z05,Z07,15:00,weekday,22.76
Z05,Z07,15:30,weekday,20.89
Z05,Z07,16:00,weekday,22.18
Z05,Z07,16:30,weekday,19.53
Z05,Z07,19:00,weekday,20.77
Z05,Z07,21:30,weekday,18.52
Z05,Z07,06:00,weekend,13.12
Z05,Z07,06:30,weekend,13.12
Z05,Z07,07:00,weekend,12.84
Z05,Z07,07:30,weekend,12.8
Z05,Z07,08:00,weekend,13.12
Z05,Z07,08:30,weekend,13.12
Z05,Z07,09:00,weekend,13.83
Z05,Z07,09:30,weekend,14.03
Z05,Z07,10:00,weekend,13.58
Z05,Z07,10:30,weekend,13.51
Z05,Z07,11:00,weekend,14.38
Z05,Z07,11:30,weekend,15.61
Z05,Z07,12:00,weekend,13.12
Z05,Z07,12:30,weekend,13.42
Z05,Z07,13:00,weekend,13.23
Z05,Z07,13:30,weekend,13.08
Z05,Z07,14:00,weekend,13.44
Z05,Z07,14:30,weekend,13.98
Z05,Z07,15:00,weekend,13.44
Z05,Z07,15:30,weekend,13.03
Z05,Z07,16:00,weekend,13.23
Z05,Z07,16:30,weekend,13.07
Z05,Z07,19:00,weekend,13.12
Z05,Z07,21:30,weekend,13.12
Z05,Z08,06:00,weekday,95.19
Z05,Z08,06:30,weekday,86.9
Z05,Z08,07:00,weekday,86.01
Z05,Z08,07:30,weekday,86.1
Z05,Z08,08:00,weekday,81.62
Z05,Z08,08:30,weekday,83.57
Z05,Z08,09:00,weekday,85.89
Z05,Z08,09:30,weekday,84.64
Z05,Z08,10:00,weekday,80.65
Z05,Z08,10:30,weekday,77.67
Z05,Z08,11:00,weekday,85.98
Z05,Z08,11:30,weekday,84.89
Z05,Z08,12:00,weekday,84.57
Z05,Z08,12:30,weekday,86.17
Z05,Z08,13:00,weekday,87.69
Z05,Z08,13:30,weekday,89.56
Z05,Z08,14:00,weekday,93.13
Z05,Z08,14:30,weekday,91.34
Z05,Z08,15:00,weekday,85.6
Z05,Z08,15:30,weekday,78.58
Z05,Z08,16:00,weekday,83.4
Z05,Z08,16:30,weekday,73.45
Z05,Z08,19:00,weekday,78.1
Z05,Z08,21:30,weekday,69.64
Z05,Z08,06:00,weekend,49.33
Z05,Z08,06:30,weekend,49.33
Z05,Z08,07:00,weekend,48.29
Z05,Z08,07:30,weekend,48.13
Z05,Z08,08:00,weekend,49.33
Z05,Z08,08:30,weekend,49.33
Z05,Z08,09:00,weekend,52.01
Z05,Z08,09:30,weekend,52.78
Z05,Z08,10:00,weekend,51.07
Z05,Z08,10:30,weekend,50.8
Z05,Z08,11:00,weekend,54.1
Z05,Z08,11:30,weekend,58.7
Z05,Z08,12:00,weekend,49.33
Z05,Z08,12:30,weekend,50.48
Z05,Z08,13:00,weekend,49.75
Z05,Z08,13:30,weekend,49.21
Z05,Z08,14:00,weekend,50.55
Z05,Z08,14:30,weekend,52.58
Z05,Z08,15:00,weekend,50.54
Z05,Z08,15:30,weekend,49.0
Z05,Z08,16:00,weekend,49.77
Z05,Z08,16:30,weekend,49.16
Z05,Z08,19:00,weekend,49.33
Z05,Z08,21:30,weekend,49.33
Z05,Z09,06:00,weekday,52.89
Z05,Z09,06:30,weekday,48.29
Z05,Z09,07:00,weekday,47.79
Z05,Z09,07:30,weekday,47.84
Z05,Z09,08:00,weekday,45.35
Z05,Z09,08:30,weekday,46.43
Z05,Z09,09:00,weekday,47.73
Z05,Z09,09:30,weekday,47.03
Z05,Z09,10:00,weekday,44.81
Z05,Z09,10:30,weekday,43.15
Z05,Z09,11:00,weekday,47.77
Z05,Z09,11:30,weekday,47.17
Z05,Z09,12:00,weekday,46.99
Z05,Z09,12:30,weekday,47.88
Z05,Z09,13:00,weekday,48.72
Z05,Z09,13:30,weekday,49.76
Z05,Z09,14:00,weekday,51.74
Z05,Z09,14:30,weekday,50.75
Z05,Z09,15:00,weekday,47.56
Z05,Z09,15:30,weekday,43.66
Z05,Z09,16:00,weekday,46.34
Z05,Z09,16:30,weekday,40.81
Z05,Z09,19:00,weekday,43.39
Z05,Z09,21:30,weekday,38.69
Z05,Z09,06:00,weekend,27.41
Z05,Z09,06:30,weekend,27.41
Z05,Z09,07:00,weekend,26.83
Z05,Z09,07:30,weekend,26.74
Z05,Z09,08:00,weekend,27.41
Z05,Z09,08:30,weekend,27.41
Z05,Z09,09:00,weekend,28.9
Z05,Z09,09:30,weekend,29.33
Z05,Z09,10:00,weekend,28.37
Z05,Z09,10:30,weekend,28.22
Z05,Z09,11:00,weekend,30.06
Z05,Z09,11:30,weekend,32.61
Z05,Z09,12:00,weekend,27.41
Z05,Z09,12:30,weekend,28.05
Z05,Z09,13:00,weekend,27.64
Z05,Z09,13:30,weekend,27.34
Z05,Z09,14:00,weekend,28.09
Z05,Z09,14:30,weekend,29.22
Z05,Z09,15:00,weekend,28.08
Z05,Z09,15:30,weekend,27.23
Z05,Z09,16:00,weekend,27.65
Z05,Z09,16:30,weekend,27.32
Z05,Z09,19:00,weekend,27.41
Z05,Z09,21:30,weekend,27.41
Z05,Z10,06:00,weekday,11.44
Z05,Z10,06:30,weekday,10.44
Z05,Z10,07:00,weekday,10.33
Z05,Z10,07:30,weekday,10.34
Z05,Z10,08:00,weekday,9.81
Z05,Z10,08:30,weekday,10.04
Z05,Z10,09:00,weekday,10.32
Z05,Z10,09:30,weekday,10.17
Z05,Z10,10:00,weekday,9.69
Z05,Z10,10:30,weekday,9.33
Z05,Z10,11:00,weekday,10.33
Z05,Z10,11:30,weekday,10.2
Z05,Z10,12:00,weekday,10.16
Z05,Z10,12:30,weekday,10.35
Z05,Z10,13:00,weekday,10.54
Z05,Z10,13:30,weekday,10.76
Z05,Z10,14:00,weekday,11.19
Z05,Z10,14:30,weekday,10.97
Z05,Z10,15:00,weekday,10.28
Z05,Z10,15:30,weekday,9.44
Z05,Z10,16:00,weekday,10.02
Z05,Z10,16:30,weekday,8.82
Z05,Z10,19:00,weekday,9.38
Z05,Z10,21:30,weekday,8.37
Z05,Z10,06:00,weekend,5.93
Z05,Z10,06:30,weekend,5.93
Z05,Z10,07:00,weekend,5.8
Z05,Z10,07:30,weekend,5.78
Z05,Z10,08:00,weekend,5.93
Z05,Z10,08:30,weekend,5.93
Z05,Z10,09:00,weekend,6.25
Z05,Z10,09:30,weekend,6.34
Z05,Z10,10:00,weekend,6.14
Z05,Z10,10:30,weekend,6.1
Z05,Z10,11:00,weekend,6.5
Z05,Z10,11:30,weekend,7.05
Z05,Z10,12:00,weekend,5.93
Z05,Z10,12:30,weekend,6.07
Z05,Z10,13:00,weekend,5.98
Z05,Z10,13:30,weekend,5.91
Z05,Z10,14:00,weekend,6.07
Z05,Z10,14:30,weekend,6.32
Z05,Z10,15:00,weekend,6.07
Z05,Z10,15:30,weekend,5.89
Z05,Z10,16:00,weekend,5.98
Z05,Z10,16:30,weekend,5.91
Z05,Z10,19:00,weekend,5.93
Z05,Z10,21:30,weekend,5.93
Z05,Z11,06:00,weekday,20.64
Z05,Z11,06:30,weekday,18.84
Z05,Z11,07:00,weekday,18.65
Z05,Z11,07:30,weekday,18.66
Z05,Z11,08:00,weekday,17.69
Z05,Z11,08:30,weekday,18.12
Z05,Z11,09:00,weekday,18.62
Z05,Z11,09:30,weekday,18.35
Z05,Z11,10:00,weekday,17.48
Z05,Z11,10:30,weekday,16.84
Z05,Z11,11:00,weekday,18.64
Z05,Z11,11:30,weekday,18.4
Z05,Z11,12:00,weekday,18.33
Z05,Z11,12:30,weekday,18.68
Z05,Z11,13:00,weekday,19.01
Z05,Z11,13:30,weekday,19.42
Z05,Z11,14:00,weekday,20.19
Z05,Z11,14:30,weekday,19.8
Z05,Z11,15:00,weekday,18.56
Z05,Z11,15:30,weekday,17.04
Z05,Z11,16:00,weekday,18.08
Z05,Z11,16:30,weekday,15.92
Z05,Z11,19:00,weekday,16.93
Z05,Z11,21:30,weekday,15.1
Z05,Z11,06:00,weekend,10.69
Z05,Z11,06:30,weekend,10.69
Z05,Z11,07:00,weekend,10.47
Z05,Z11,07:30,weekend,10.43
Z05,Z11,08:00,weekend,10.69
Z05,Z11,08:30,weekend,10.69
Z05,Z11,09:00,weekend,11.27
Z05,Z11,09:30,weekend,11.44
Z05,Z11,10:00,weekend,11.07
Z05,Z11,10:30,weekend,11.01
Z05,Z11,11:00,weekend,11.73
Z05,Z11,11:30,weekend,12.73
Z05,Z11,12:00,weekend,10.69
Z05,Z11,12:30,weekend,10.94
Z05,Z11,13:00,weekend,10.78
Z05,Z11,13:30,weekend,10.67
Z05,Z11,14:00,weekend,10.96
Z05,Z11,14:30,weekend,11.4
Z05,Z11,15:00,weekend,10.96
Z05,Z11,15:30,weekend,10.62
Z05,Z11,16:00,weekend,10.79
Z05,Z11,16:30,weekend,10.66
Z05,Z11,19:00,weekend,10.69
Z05,Z11,21:30,weekend,10.69
Z05,Z12,06:00,weekday,10.75
Z05,Z12,06:30,weekday,9.82
Z05,Z12,07:00,weekday,9.72
Z05,Z12,07:30,weekday,9.73
Z05,Z12,08:00,weekday,9.22
Z05,Z12,08:30,weekday,9.44
Z05,Z12,09:00,weekday,9.7
Z05,Z12,09:30,weekday,9.56
Z05,Z12,10:00,weekday,9.11
Z05,Z12,10:30,weekday,8.77
Z05,Z12,11:00,weekday,9.71
Z05,Z12,11:30,weekday,9.59
Z05,Z12,12:00,weekday,9.55
Z05,Z12,12:30,weekday,9.74
Z05,Z12,13:00,weekday,9.91
Z05,Z12,13:30,weekday,10.12
Z05,Z12,14:00,weekday,10.52
Z05,Z12,14:30,weekday,10.32
Z05,Z12,15:00,weekday,9.67
Z05,Z12,15:30,weekday,8.88
Z05,Z12,16:00,weekday,9.42
Z05,Z12,16:30,weekday,8.3
Z05,Z12,19:00,weekday,8.82
Z05,Z12,21:30,weekday,7.87
Z05,Z12,06:00,weekend,5.57
Z05,Z12,06:30,weekend,5.57
Z05,Z12,07:00,weekend,5.46
Z05,Z12,07:30,weekend,5.44
Z05,Z12,08:00,weekend,5.57
Z05,Z12,08:30,weekend,5.57
Z05,Z12,09:00,weekend,5.88
Z05,Z12,09:30,weekend,5.96
Z05,Z12,10:00,weekend,5.77
Z05,Z12,10:30,weekend,5.74
Z05,Z12,11:00,weekend,6.11
Z05,Z12,11:30,weekend,6.63
Z05,Z12,12:00,weekend,5.57
Z05,Z12,12:30,weekend,5.7
Z05,Z12,13:00,weekend,5.62
Z05,Z12,13:30,weekend,5.56
Z05,Z12,14:00,weekend,5.71
Z05,Z12,14:30,weekend,5.94
Z05,Z12,15:00,weekend,5.71
Z05,Z12,15:30,weekend,5.54
Z05,Z12,16:00,weekend,5.62
Z05,Z12,16:30,weekend,5.55
Z05,Z12,19:00,weekend,5.57
Z05,Z12,21:30,weekend,5.57
Z06,Z01,06:00,weekday,70.32
Z06,Z01,06:30,weekday,64.2
Z06,Z01,07:00,weekday,63.54
Z06,Z01,07:30,weekday,63.6
Z06,Z01,08:00,weekday,60.29
Z06,Z01,08:30,weekday,61.74
Z06,Z01,09:00,weekday,63.45
Z06,Z01,09:30,weekday,62.53
Z06,Z01,10:00,weekday,59.58
Z06,Z01,10:30,weekday,57.38
Z06,Z01,11:00,weekday,63.52
Z06,Z01,11:30,weekday,62.71
Z06,Z01,12:00,weekday,62.47
Z06,Z01,12:30,weekday,63.66
Z06,Z01,13:00,weekday,64.78
Z06,Z01,13:30,weekday,66.16
Z06,Z01,14:00,weekday,68.8
Z06,Z01,14:30,weekday,67.48
Z06,Z01,15:00,weekday,63.23
Z06,Z01,15:30,weekday,58.05
Z06,Z01,16:00,weekday,61.61
Z06,Z01,16:30,weekday,54.26
Z06,Z01,19:00,weekday,57.7
Z06,Z01,21:30,weekday,51.45
Z06,Z01,06:00,weekend,36.44
Z06,Z01,06:30,weekend,36.44
Z06,Z01,07:00,weekend,35.67
Z06,Z01,07:30,weekend,35.56
Z06,Z01,08:00,weekend,36.44
Z06,Z01,08:30,weekend,36.44
Z06,Z01,09:00,weekend,38.42
Z06,Z01,09:30,weekend,38.99
Z06,Z01,10:00,weekend,37.73
Z06,Z01,10:30,weekend,37.53
Z06,Z01,11:00,weekend,39.96
Z06,Z01,11:30,weekend,43.36
Z06,Z01,12:00,weekend,36.44
Z06,Z01,12:30,weekend,37.29
Z06,Z01,13:00,weekend,36.75
Z06,Z01,13:30,weekend,36.35
Z06,Z01,14:00,weekend,37.34
Z06,Z01,14:30,weekend,38.84
Z06,Z01,15:00,weekend,37.34
Z06,Z01,15:30,weekend,36.2
Z06,Z01,16:00,weekend,36.76
Z06,Z01,16:30,weekend,36.32
Z06,Z01,19:00,weekend,36.44
Z06,Z01,21:30,weekend,36.44
Z06,Z02,06:00,weekday,24.84
Z06,Z02,06:30,weekday,22.67
Z06,Z02,07:00,weekday,22.44
Z06,Z02,07:30,weekday,22.46
Z06,Z02,08:00,weekday,21.29
Z06,Z02,08:30,weekday,21.8
Z06,Z02,09:00,weekday,22.41
Z06,Z02,09:30,weekday,22.08
Z06,Z02,10:00,weekday,21.04
Z06,Z02,10:30,weekday,20.26
Z06,Z02,11:00,weekday,22.43
Z06,Z02,11:30,weekday,22.15
Z06,Z02,12:00,weekday,22.06
Z06,Z02,12:30,weekday,22.48
Z06,Z02,13:00,weekday,22.88
Z06,Z02,13:30,weekday,23.37
Z06,Z02,14:00,weekday,24.3
Z06,Z02,14:30,weekday,23.83
Z06,Z02,15:00,weekday,22.33
Z06,Z02,15:30,weekday,20.5
Z06,Z02,16:00,weekday,21.76
Z06,Z02,16:30,weekday,19.16
Z06,Z02,19:00,weekday,20.38
Z06,Z02,21:30,weekday,18.17
Z06,Z02,06:00,weekend,12.87
Z06,Z02,06:30,weekend,12.87
Z06,Z02,07:00,weekend,12.6
Z06,Z02,07:30,weekend,12.56
Z06,Z02,08:00,weekend,12.87
Z06,Z02,08:30,weekend,12.87
Z06,Z02,09:00,weekend,13.57
Z06,Z02,09:30,weekend,13.77
Z06,Z02,10:00,weekend,13.32
Z06,Z02,10:30,weekend,13.25
Z06,Z02,11:00,weekend,14.11
Z06,Z02,11:30,weekend,15.31
Z06,Z02,12:00,weekend,12.87
Z06,Z02,12:30,weekend,13.17
Z06,Z02,13:00,weekend,12.98
Z06,Z02,13:30,weekend,12.84
Z06,Z02,14:00,weekend,13.19
Z06,Z02,14:30,weekend,13.72
Z06,Z02,15:00,weekend,13.19
Z06,Z02,15:30,weekend,12.79
Z06,Z02,16:00,weekend,12.98
Z06,Z02,16:30,weekend,12.83
Z06,Z02,19:00,weekend,12.87
Z06,Z02,21:30,weekend,12.87
Z06,Z03,06:00,weekday,58.5
Z06,Z03,06:30,weekday,53.41
Z06,Z03,07:00,weekday,52.86
Z06,Z03,07:30,weekday,52.91
Z06,Z03,08:00,weekday,50.16
Z06,Z03,08:30,weekday,51.36
Z06,Z03,09:00,weekday,52.79
Z06,Z03,09:30,weekday,52.02
Z06,Z03,10:00,weekday,49.57
Z06,Z03,10:30,weekday,47.73
Z06,Z03,11:00,weekday,52.84
Z06,Z03,11:30,weekday,52.17
Z06,Z03,12:00,weekday,51.97
Z06,Z03,12:30,weekday,52.96
Z06,Z03,13:00,weekday,53.89
Z06,Z03,13:30,weekday,55.04
Z06,Z03,14:00,weekday,57.23
Z06,Z03,14:30,weekday,56.13
Z06,Z03,15:00,weekday,52.6
Z06,Z03,15:30,weekday,48.29
Z06,Z03,16:00,weekday,51.25
Z06,Z03,16:30,weekday,45.14
Z06,Z03,19:00,weekday,48.0
Z06,Z03,21:30,weekday,42.8
Z06,Z03,06:00,weekend,30.31
Z06,Z03,06:30,weekend,30.31
Z06,Z03,07:00,weekend,29.68
Z06,Z03,07:30,weekend,29.58
Z06,Z03,08:00,weekend,30.31
Z06,Z03,08:30,weekend,30.31
Z06,Z03,09:00,weekend,31.96
Z06,Z03,09:30,weekend,32.43
Z06,Z03,10:00,weekend,31.38
Z06,Z03,10:30,weekend,31.22
Z06,Z03,11:00,weekend,33.25
Z06,Z03,11:30,weekend,36.07
Z06,Z03,12:00,weekend,30.31
Z06,Z03,12:30,weekend,31.02
Z06,Z03,13:00,weekend,30.57
Z06,Z03,13:30,weekend,30.24
Z06,Z03,14:00,weekend,31.07
Z06,Z03,14:30,weekend,32.31
Z06,Z03,15:00,weekend,31.06
Z06,Z03,15:30,weekend,30.12
Z06,Z03,16:00,weekend,30.58
Z06,Z03,16:30,weekend,30.21
Z06,Z03,19:00,weekend,30.31
Z06,Z03,21:30,weekend,30.31
Z06,Z04,06:00,weekday,19.69
Z06,Z04,06:30,weekday,17.98
Z06,Z04,07:00,weekday,17.79
Z06,Z04,07:30,weekday,17.81
Z06,Z04,08:00,weekday,16.88
Z06,Z04,08:30,weekday,17.29
Z06,Z04,09:00,weekday,17.77
Z06,Z04,09:30,weekday,17.51
